seller-sku	asin1	item-name	price	quantity	merchant-shipping-group
CARRY_TRAY_KIT_4CELL	B082J2ZQR2	Elixir Gardens ® Plant Seed Starter Seedling Propagator Kit 4 Cell Inserts Carry Trays		0	Default Amazon Template Surcharges
CARRY_TRAY_KIT_6CELL	B082J337ZH	Elixir Gardens ® Plant Seed Starter Seedling Propagator Kit 6 Cell Inserts Carry Trays		0	Default Amazon Template Surcharges
CARRY_TRAY_KIT_9CELL	B082J3M9JC	Elixir Gardens ® Plant Seed Starter Seedling Propagator Kit 9 Cell Inserts Carry Trays		0	Default Amazon Template Surcharges
CHAIN_VL2	B00T9WGMTI	Elixir Gardens Steel Chain Strong Heavy Duty Bright Zinc Plated Welded Links		0	Default Amazon Template Surcharges
CQ-A9CC-8ZJ8	B07P7Q1HL7	Elixir Gardens Blueberry Special Fertiliser - NPK 12-10-11 + 4		0	Default Amazon Template Surcharges
CTG	B0847RHS37	Elixir Gardens Clear Tree Guard Professional Shurb/Sapling Protector		0	Default Amazon Template Surcharges
Citric_(Beauty)	B07CPD81MJ	Elixir Pure Citric Acid |Food Grade | 250g,500g,1kg,2kg,5kg,10kg,25kg		0	Default Amazon Template Surcharges
Compost-Activator	B08T1K4CZV	Elixir Gardens Compost Activator & Accelerator/Compost Maker 4.5-0-0 | Bag or Tub | 250g - 25kg Avaliable		0	Default Amazon Template Surcharges
DB-Q2RP-7F4Q	B07ZHH7H5R	Elixir Gardens ® Daffodil Tulip Crocus Snowdrop Bulb Planting Baskets 30 cm Diameter		0	Default Amazon Template Surcharges
DEADSEA	B06X1GFFP9	Elixir Gardens ® High Grade Dead Sea Bath Salts/Advanced Mineral Extract | 100% Organic		0	Default Amazon Template Surcharges
DEEP_ROSE_POT	B013DWU7IG	Elixir Gardens Deep Rose Pots 1,2,3,4,7 Litre Quality Plastic Plant Pot		0	Default Amazon Template Surcharges
DJ-7EEU-R0D3	B07KXW4R51	Elixir Gardens® RATATAK Rat and Mouse Killer Max Strength Difenacoum Paste Bait | 150g Pouch | PRIME		0	Default Amazon Template Surcharges
DOLOMITE-TUBS	B07Z683S3C	Elixir Gardens Dolomite Lime Magnesium Limestone Dolodust Tubs		0	Default Amazon Template Surcharges
DOLOMITE_LIME-BAG	B07Z67L5XS	Elixir Gardens Garden Lime Powder Soil Conditioner Limestone Dolodust Bags		0	Default Amazon Template Surcharges
DRIED_BLOOD-TUBS	B07Z4ZCJZN	Elixir Gardens Dried Blood Organic Multi-Purpose Fertiliser 12-0-0		0	Default Amazon Template Surcharges
DZ-U76R-AYWR	B07NWX41DR	Elixir Gardens Himalayan Pink Salt Block | For Feature Wall, Cooking Grilling Slab		0	Default Amazon Template Surcharges
Dead_Sea_Bath_(Beauty)	B00EORN42G	Elixir Coarse Grade Dead Sea Bath Salts | 250g,500g,1kg,2kg,3kg,4kg,5kg,10kg,12.5kg,25kg		0	Default Amazon Template Surcharges
Dead_Sea_Table_(Beauty)	B00EORN49O	Elixir Dead Sea Table Salt | Food Grade/Kosher Halal - 250g,500g,1kg,2kg,3k.		0	Default Amazon Template Surcharges
Diesel_Heater	B08JXCT9B8	Elixir Gardens Industrial Diesel Heater | 20, 30 & 50kw | Farm, Workshop, Greenhouse		0	Default Amazon Template Surcharges
E3-XL3J-E2OX	B00LX5FW5E	Elixir Gardens Garland Heavy Duty Plastic Seed Trays | Small Half Size G18B & G18G | Black or Green | 1-100		0	Default Amazon Template Surcharges
EPSOM_SALT_PARENT	B092R6CSN9	Elixir Gardens EPSOM SALT 100% Organic and Pharmaceutical Magnesium Sulphate		0	Default Amazon Template Surcharges
EZ-X	B08MB14LZZ	Elixir Gardens Rat and Mouse Bait Station | Durable, Lockable and Reusable Box| Vermin | Rodent | Multi Functional		0	Default Amazon Template Surcharges
ElIXIR_SALTS_EPSOM	B08Y332C54	Elixir Salts | 100% Pure Organic Epsom Salts in a re-sealable pouch | Luxury Spa Bathing + 25% Free		1000	Default Amazon Template Surcharges
Electric_Heater	B08KGBBQTK	Elixir Gardens Industrial Electric Fan Heater | 2kw & 3kw Square & Round | Household, Warehouse, Workshop		0	Default Amazon Template Surcharges
Epsom (Beauty)	B07CLSYDK3	Pure Epsom Salts | Bp/Fcc/Food Grade - 100g,200g,300g,500g,1kg,2kg - 3kg,4kg,5kg,10kg,15kg,20kg,25kg		0	Default Amazon Template Surcharges
Epsom100g$$P	B00CBUBG9G	Elixir 100G - 25Kg Pure Epsom Salts | from The UK Bp/Fcc/Food Grade		0	Default Amazon Template Surcharges
Epsom_ORGANIC	B077QQL51V	Elixir Salts - 100% Pure Organic Epsom Salts, Luxury Spa Bathing Salts in a re-sealable Stand up pouch		0	Default Amazon Template Surcharges
FF-VL1	B00OCLV1J2	Elixir Gardens Fleece Plant Protection | 1.5m, 2m, 3m, 4m, 6m or 8m Widths | Frost Cold Wind Insect Sun Shade Cover Blanket		0	Default Amazon Template Surcharges
FN-RLT3-GZLI	B07KXWG75K	Elixir Gardens® Rat Poison Mouse Killer Maximum Strength Difenacoum Pasta Paste Bait Quick Kill Formula with Rat Station		0	Default Amazon Template Surcharges
FULL_SEEDTRAY_LIDS	B0822YTZ75	Elixir Gardens ® Full Size Heavy Duty Gravel Water Seed Propagator Tray Lids		0	Default Amazon Template Surcharges
FULL_SEED_TRAYS	B081K6N1X9	Elixir Gardens ® Black Full Size Heavy Duty Seed Trays with Holes		0	Default Amazon Template Surcharges
FV-72AB-70YN	B00LI2DHAE	Roban Cut Wheat Mouse Rat Professional Bait Poison Rodent Killer		0	Default Amazon Template Surcharges
G153B-XL	B01N5W4IWP	Elixir Gardens ® XL Black Heavy Duty Seed Tray Hydroponics Greenhouse | 58cm x 40.5cm		0	Default Amazon Template Surcharges
G7-A3WK-JSYE	B07BV7TYKZ	Elixir Salts - Bicarbonate of Soda/Baking Soda | Finest Quality Medical Grade | For Bathing, Baking, Cleaning, Bath Bombs		0	Default Amazon Template Surcharges
GARDEN_LIME	B016KAM786	Elixir Gardens Garden Lime Granular Agriculturas Limestone Calcium Magnesium Bag		0	Default Amazon Template Surcharges
GG-4TYQ-GO7T	B00L8WUCHK	Elixir Ground cover, Landscape fabric, Yuzet, Weed Membrane 5m Pegs Staples		0	Default Amazon Template
GLOSSY_TER_POT	B0839JXJTZ	Elixir Gardens Plastic Terracotta Plant Pot		0	Default Amazon Template Surcharges
GLOSSY_TER_POT_SCR	B0839LLP7Z	Elixir Gardens Glossy Plastic Terracotta Plant Pot with Saucer		0	Default Amazon Template Surcharges
GN-AKXR-KC1U	B0133S7A8A	Elixir Gardens 1-1000 Plastic Landscape Fixing Pegs Weed Control Fabric Membrane Cover		0	Default Amazon Template Surcharges
GR-UC5R-3I3O	B00LAYF8XY	Elixir Plastic Stick In Angle Head Plant Pot Labels | 27cm		0	Default Amazon Template
GREEN NETTING	B07CKNQ2WB	GREEN Bird Crop Fruit Garden Pond Agricultural Protection Netting 2m,4m,6m,8m,10m		0	Default Amazon Template Surcharges
GRN-BASKET	B089XVJPHP	Elixir Gardens® Green Hanging Basket 12" - 18" | Optional Liner and Bracket		1000	Default Amazon Template Surcharges
GROW_BLOCK_50MM	B01MXEBKC6	Elixir Gardens ® Jiffy Grow Block		0	Default Amazon Template Surcharges
GU-HTHO-MUCT	B00G6FFXBE	Elixir Potassium Permanganate Crystals | Fine/Lab/AR Grade | Koi/Fish Ponds		0	Default Amazon Template Surcharges
GU-OZ77-NAZT	B00R6BR5TU	Heavy duty plastic container pots/tubs with handles 30-130 litre		0	Default Amazon Template Surcharges
Gas_Heater	B08JY5B9BV	Elixir Gardens Industrial Gas Heater | 10, 15, 30 & 50kw | Farms, Workshops, Greenhouses		0	Default Amazon Template Surcharges
Grass-Seed	B08CZ1B2J4	Elixir Gardens® Premium Hard-Wearing Grass Seed 100g – 25kg | 15 – 700 sqm		0	Default Amazon Template Surcharges
Grass-Seed-Repair	B08DG5QZJP	Elixir Gardens® Patch Repair Lawn Recovery Premium Grass Seed | 100–250g | Covers up to 7sqm		0	Default Amazon Template Surcharges
Gravel_Tray_Full_Size	B081NHBTS3	Elixir Gardens ® Black Full Size Gravel Water Seed Trays		0	Default Amazon Template Surcharges
H5-5RQG-AFEF	B0158Q2VEI	Elixir Gardens Gypsum | Calcium Sulphate Agricultural Grade Natural Soil Improver		0	Default Amazon Template Surcharges
HALF_SEEDTRAY_LIDS	B0822YY4ZG	Elixir Gardens ® Half Size Heavy Duty Gravel Water Seed Propagator Tray Lids		0	Default Amazon Template Surcharges
HALF_SEED_TRAY	B081NP76QJ	Elixir Gardens ® Black Half Size Heavy Duty Seed Trays with Holes		0	Default Amazon Template Surcharges
HANG_BASKET	B08451B9TY	Elixir Gardens 12” & 14” Black Plastic Easy Fill Hanging Baskets		0	Default Amazon Template Surcharges
HEATERB_GUARDS_THERMOSTATS	B07GFLCYKH	Elixir Gardens Tube Heaters, Guards, Thermostats Bathroom Condensation Protection		0	Default Amazon Template Surcharges
HEATER_GUARDS_THERMOSTATS	B07Y8K73GH	Elixir Gardens Tube Heaters, Guards, Thermostats Damp Garage Protection		0	Default Amazon Template Surcharges
HF-7R7O-WSI4	B00LW5H2RQ	Elixir Calcium Carbonate Powder CaCo3 Limestone Flour Reptile Horse Poultry Snail		0	Default Amazon Template
HOTSPOT	B012DK0112	Elixir Gardens Anti Hotspot Polytunnel/Greenhouse Tape | Various Sizes | 20mm, 30mm, 40mm		0	Default Amazon Template Surcharges
Him-Salt-Pipe	B08MFT9HQF	Himalayan Salt Ceramic Porecelain Inhaler Pipe with 200g Himalayan Salt		500	Default Amazon Template Surcharges
Hima-Salt-Pipe	B08ND5DWV3	Himalayan Salt Inhaler Pipe + 200g Himalayan Salt Crystals		500	Default Amazon Template Surcharges
Himalayan-Salt-Pipe	B08M9VNN15	Himalayan Salt Porcelain Inhaler Pipe + 200g Himalayan Salt Crystals		500	Default Amazon Template Surcharges
Himalayan250g$$P	B00CBUCI0M	Elixir Fine Grade Himalayan Pink Salt | Food 250G – 25Kg		0	Default Amazon Template Surcharges
Himalayan_NEW_COARSE	B077QJPSD3	Elixir Salts - Organic Himalayan Pink Salt, Coarse Grade Supplied in re-sealable Stand up pouch		0	Default Amazon Template Surcharges
Himalayan_NEW_FINE	B077QJNLYR	Elixir Salts - Organic Himalayan Pink Salt, Fine Grade Supplied in re-sealable Stand up pouch		0	Default Amazon Template Surcharges
Hoof_And_Horn_Bags	B07YZ98KTF	Elixir Gardens Hoof and Horn Organic Plant Food Fertiliser 13-0-0 Bag		0	Default Amazon Template Surcharges
Hoof_And_Horn_Tubs	B07YZG6Y98	Elixir Gardens Hoof and Horn Organic Plant Food Fertiliser 13-0-0 Tub		0	Default Amazon Template Surcharges
JIFFY_4CM_X_5CM_STRIPS	B083P2NTGD	Elixir Gardens ® Jiffy Biodegradable Peat Square Strip Pots 4cm x 5cm 12 per Strip		0	Default Amazon Template Surcharges
JIFFY_5_CM_SQUARE	B07VPJRBJ2	Elixir Gardens ® Jiffy Biodegradable Peat Square Strip Pots 5cm with Slits 12 per Strip		0	Default Amazon Template Surcharges
JIFFY_BLOCKS_POT	B083FXJ937	Elixir Gardens ® Jiffy Coir Biodegradable Pots, Peat Free Eco Friendly Grow Blocks		0	Default Amazon Template Surcharges
JIFFY_COIR_PELLETS_BLOCKS	B082YBVKF4	Elixir Gardens ® Jiffy Coir Propagation Pellets Grow Blocks Peat Free Eco Friendly Compost		0	Default Amazon Template Surcharges
JIFFY_COIR_PELLET_30MM	B07ZQJ8ZR6	Elixir Gardens ® Jiffy 7C Peat Free Coir Plug Propagation Pellets 30mm x 38mm		0	Default Amazon Template Surcharges
JIFFY_PEAT_COIR_PELLETS	B082Y77WG1	Elixir Gardens ® Jiffy Peat and Coir Propagation Pellets Seed Germination Plugs		0	Default Amazon Template Surcharges
JIFFY_POT_AMZ	B07SPGJ1ZY	Elixir Gardens | Genuine JIFFY Biodegradable Plant Pots | For Propagation, Seedlings and More! | Peat/Coir		0	Default Amazon Template Surcharges
JS-15V6-ZF4Y	B00LZUMT30	Plant Pot Trellis/Support Plastic Climbing Plant Trainer		0	Default Amazon Template
Jiffy peat plug 25x44mm$$P	B00CBUDW2K	Jiffy 7 44Mm Peat Plug Propergation Pellets		0	Default Amazon Template
Jiffy7 18x25$$P	B00CBUEHVA	Jiffy 7 Peat Plug Propagation Pellets | 18Mm X 42Mm Seedlings/Cuttings		0	Default Amazon Template
Jiffy7 25 150mmx 50mm$$P	B00CBUBNBM	Jiffy 7 50Mm Extra Deep Plug Pellets 6" X 150Mm		0	Default Amazon Template
Jiffy7 ED plug 100x36mm$$P	B00CBUECHE	Jiffy 7 36Mm Extra Deep Plug Pellets		0	Default Amazon Template
Jiffy7 peat free 100x35mm$$P	B00CBUCJHE	Jiffy 7 35Mm Peat Free Plug Propergation Pellets		0	Default Amazon Template
Jiffy7 peat plug 24x41mm$$P	B00CBUEKI0	Jiffy 7 41Mm Peat Plug Propergation Pellets		0	Default Amazon Template
Jiffy7 peat plug 25x33mm$$P	B00CBUDEXW	Jiffy 7 Peat Plug Propagation Pellets for Seedlings/Cuttings 33Mm		0	Default Amazon Template
Jiffy7C coir 25x35mmx38mm$$P	B00CBUDY50	Jiffy 7C Peat Free Coir Plug Propagation Pellets | 35Mm X 38Mm		0	Default Amazon Template
Jiffy7C coir 25x45mmx42mm$$P	B00CBUBJH0	Jiffy 7C Peat Free Coir Plug Propagation Pellets | 45Mm X 42Mm		0	Default Amazon Template
Jiffy7C coir plug 25x30mmx38mm$$P	B00CBUBI08	Jiffy 7C Peat Free Coir Plug Propagation Pellets | 30Mm X 38Mm		0	Default Amazon Template
Jiffy7_18mm	B07ZVQC5JJ	Elixir Gardens ® Jiffy 7 Peat Plug Propagation Pellets 18mm x 42mm Seedlings Cuttings		0	Default Amazon Template Surcharges
Jiffy7_24mm_pellets_trays	B07ZVX6147	Elixir Gardens ® Jiffy 7 Peat Pellets 24mm in Carry Trays		0	Default Amazon Template Surcharges
Jiffy7_33mm_pellets_trays	B01N02R98Q	Elixir Gardens ® JIFFY 7 PELLETS - 33MM IN TRAY		0	Default Amazon Template Surcharges
Jiffy7_41mm_pellets_trays	B01N3TWJCB	Elixir Gardens ® JIFFY 7 PELLETS - 41MM IN TRAY		0	Default Amazon Template Surcharges
Jiffy7_ED_50mm_95mm	B07ZQFJPGG	Elixir Gardens ® Jiffy 7 Extra Deep Pellets 50mm x 95mm		0	Default Amazon Template Surcharges
Jiffy7_ED_plug_36mm	B07ZQGSV58	Elixir Gardens ® Jiffy 7 36mm Extra Deep Peat Plug Pellets		0	Default Amazon Template Surcharges
Jiffy7_coir_35mm	B07ZVTZF6W	Elixir Gardens ® Jiffy 7C Peat Free Coir Plug Propagation Pellets 35mm x 38mm		0	Default Amazon Template Surcharges
Jiffy7_peat_plug_33mm	B07ZVPVP52	Elixir Gardens ® Jiffy 7 Peat Plug Propagation Pellets Germination Compost 33mm		0	Default Amazon Template Surcharges
Jiffy7_peat_plug_44mm	B07ZVMVQDS	Elixir Gardens ® Jiffy 7 44mm Peat Plug Propagation Pellets		0	Default Amazon Template Surcharges
Jiffy7_plug_41mm	B07ZVPBQH7	Elixir Gardens ® Jiffy 7 41mm Peat Plug Propagation Pellets		0	Default Amazon Template Surcharges
Jiffy7peat free 100x 45mm$$P	B00CBUCL3Q	Jiffy 7 45Mm Peat Free Plug Propergation Pellets		0	Default Amazon Template
Jiffy_9cm_square_pots	B07ZVVTHNC	Elixir Gardens Jiffy Peat 9cm x 9cm x 10cm with Slits Biodegradable Square Pots		0	Default Amazon Template Surcharges
Jiffy_coir_pellet_45mm	B07ZVT8D35	Elixir Gardens ® Jiffy 7C Peat Free Coir Plug Propagation Pellets 45mm x 42mm		0	Default Amazon Template Surcharges
Jiffy_peat_pellet_24mm	B07ZVQN9RZ	Elixir Gardens ® Jiffy 7 24mm Peat Plug Propagation Pellets		0	Default Amazon Template Surcharges
Jiffy_peat_plug_33mm	B07ZVPY7MN	Elixir Gardens ® Jiffy 7 Peat Plug Propagation Pellets for Seedlings Cuttings 33mm		0	Default Amazon Template Surcharges
KA-GUDU-PISQ	B00NFGY28M	Elixir Dead Sea Fine Bath Salts | 250g,500g,1kg,2kg,3kg,4kg,5kg,10kg,12.5kg,25kg		0	Default Amazon Template Surcharges
KIESERITE_BAG	B07YY7DN9T	Elixir Gardens Kieserite Multi-Purpose Neutral Plant Fertiliser 16% Mg 26% MgO Bag		0	Default Amazon Template Surcharges
KIESERITE_TUB	B07YY8X397	Elixir Gardens Kieserite Multi-Purpose Neutral Plant Fertiliser 16% Mg 26% MgO Tub		0	Default Amazon Template Surcharges
KL-23HR-BVGP	B00DS5CR46	Plantacote Controlled Release Fertiliser (Pluss 8m)		0	Default Amazon Template
LOOP	B0193F8L08	Elixir Loop Lock Plant Labels Tie on Tree Shrub Rose Professional Tags		0	Default Amazon Template
LQ-7F2G-TOK5	B07GRFC728	Elixir Gardens ® 70Lt Coir Compost Blocks		0	Default Amazon Template Surcharges
LRG-POT-PARENT	B092R33ZPY	Elixir Gardens Large Plant Pot, Tree, Shrub, Pots with Handles 30,50,60,70,80,95,110,130 lt litre		0	Default Amazon Template Surcharges
LRG-POT_PARENT	B092MMZTDF	Elixir Gardens Large Plant Pot, Tree, Shrub, Pots with Handles 30,50,60,70,80,95,110,130 lt litre		0	Default Amazon Template Surcharges
Large-Pot-Handles	B08R3YBGYW	Elixir Gardens Large Plastic Plant Pot With Handles | Tree, Shrub, Garden Container/Feed & Hay Bucket | Optional Saucers Avaliable		0	Default Amazon Template Surcharges
M6-XCEK-2JSM	B01708KI6K	Elixir Gardens Tubular Heater Electric Tube Guard 1ft 1.3ft 2ft 2.3ft 3ft 4ft		0	Default Amazon Template Surcharges
MAX_TAPENER_TAPE	B08W2CHWCX	Elixir Gardens Max Tapener Plant Tying Tape medium strength number 15 |11mm x 26m | rolls 1-100		0	Default Amazon Template Surcharges
MG-6OMY-P39Y	B00T61MB88	Builders Buckets | Storage Containers + Lids | x2, x4, x6, x8, x10 | Strong Plastic		0	Default Amazon Template Surcharges
MOLE_TRAP	B015WNAX2E	Elixir Gardens MOLE TRAPS TUNNEL/SCISSOR/CLAW/TALPEX/DUFFUS PROFESSIONAL QUALITY HEAVY DUTY		0	Default Amazon Template Surcharges
MU-WLDB-VA6F	B00LB7AVGE	Elixir Plastic Stick In Angle Head Plant Pot Labels | 38cm		0	Default Amazon Template Surcharges
MY-LXSH-EUOH	B00KGW2LCM	Elixir Gardens Dolomite Lime (AKA Magnesium Limestone/Dolodust) | 500g - 25kg		0	Default Amazon Template
Mole Tunnel	B08427VKFQ	Elixir Gardens ® Mole Trap Tunnel Heavy Duty Professional Galvanised Duffus Type		0	Default Amazon Template Surcharges
Multi-Poison	B08NSR7WYW	Elixir Gardens Rat and Mouse Poison | Rodex and Roban | Various types and quantities available		0	Default Amazon Template Surcharges
NE-Q950-M6KU	B07FQR6WWX	Elixir Gardens® 100% Organic Epsom Salt | FCC Food Grade | Supplied in Tub		0	Default Amazon Template Surcharges
NER-AW_LAWN_FEED	B00NP03CO8	Elixir Gardens Complete Winter Lawn Autumn Lawn Feed and Moss Treatment 4-3-8+4Fe+5% Ca+Te		0	Default Amazon Template Surcharges
NEW-LAWN-SAND	B08XVWFNXS	Elixir Gardens | Lawn Sand Professional Grass/Paddock Top Dressing + Nitrogen Feed		0	Default Amazon Template
NX-505G-V2RV	B00NNSASKI	Elixir Gardens Greenhouse Bubble Insulation | Triple Laminated, UV Resistant | 25mm Bubbles | Optional Fixing Clips		0	Default Amazon Template Surcharges
O4-DFSL-Y79R	B00L8Y71YK	Elixir Ground Staples, Galvanised Steel Pegs, Pins, Garden Fleece Fabric, Weed Membrane		0	Default Amazon Template
OC-9FA2-6CFF	B07TFK8MS4	Elixir Gardens ® Porous Weed Membrane Ground Cover 1m x 100m Long		0	Default Amazon Template Surcharges
OD-QYNW-QWIJ	B077XYKF5L	Elixir Salts - Genuine 100% Organic | Dead Sea Bathing Salt w/Extra Organic Magnesium and Essential Micronutrients		0	Default Amazon Template Surcharges
OX-W1FB-AOWZ	B00DUX3BP0			0	Default Amazon Template
OY-J7X8-R41V	B07P7PG2MB	Elixir Gardens® Green Wire Hanging Basket Plus Liner | 12" 14" 16" 18" | Round Coated Metal Flower Pot		0	Default Amazon Template Surcharges
PEST_STOP_TRAP	B08MWKJ2PY	Elixir Gardens Mole Traps | Scissor or Tunnel | Professional Heavy Duty Trap and Kill | Humane | All weather Rodent Repellent		0	Default Amazon Template Surcharges
PHOS_MAG1	B016C1Z7JE	Elixir Gardens TREE SHRUB HEDGE ROOT FERTILISER MAGPHOS SLOW RELEASE 5-19-10+3Mg		0	Default Amazon Template Surcharges
PHOS_MAG2	B016C1Z5MI	Elixir Gardens ONION LEEK GARLIC SHALLOT BULB ROOT FERTILISER		0	Default Amazon Template Surcharges
PLANT-POTS-TRAYS_VL2	B00T7W9QYS	Elixir Plastic Carry Trays with Square Pots | 7cm, 1/4L - 9cm, 3/4L - 11cm, 1L		0	Default Amazon Template
PLANT_SUPPORT	B019OMBEC2	Elixir Gardens Plant Support Ring Cane Connector Clip Wigwam Triangle Soft Tie Tube Pyramid Cap		0	Default Amazon Template Surcharges
PLANT_T_LABELS	B0814T8469	Elixir Gardens Plant T Label		0	Default Amazon Template Surcharges
PLASTIC_PS_OB_TR	B0142ZJGBW	Plant Support Pot Trellis, Obelisk, Tripod Plastic Garden Green House		0	Default Amazon Template Surcharges
POLYTUNNEL_VARIATION	B07ZFZY25Q	Elixir Gardens Greenhouse Polythene Polytunnel Cover Clear Film Sheeting		0	Default Amazon Template Surcharges
POLY_TUNNEL_VARIATION	B07ZG1M3F9	Elixir Gardens Polytunnel Greenhouse Replacement Polythene Thermal Anti Drip Frame Not Included		0	Default Amazon Template Surcharges
POLY_VAR	B08L3G7D72	Elixir Gardens Polythene Sheeting Clear, Black, Black and White, Lay Flat Tube | Various sizes		0	Default Amazon Template Surcharges
POLY_VARI	B08LLG8K5F	Elixir Gardens Polythene Sheeting Clear, Black, Black and White, Lay Flat Tube | Various sizes		0	Default Amazon Template Surcharges
POTASS PERMANG	B00E0K4XUY	Elixir Potassium Permanganate | Fine Grade Crystals | Lab/AR Grade		0	Default Amazon Template Surcharges
POTTING_TRAY	B014FV14D6	Elixir Gardens Handy, Potting, Workbench, Serving, Soil Mixing, Plant, Large Tidy Tray		0	Default Amazon Template Surcharges
POULTRY_MANURE	B016KCW8OC	Elixir Gardens CHICKEN/POULTRY MANURE ORGANIC FERTILISER PELLETS		0	Default Amazon Template Surcharges
PRIME_30ltr-bin_feed	B01MU7Z22E	Elixir Gardens ® 30 Ltr Wild Bird Food Storage Bin + Bird Feed + Free Bird Feeder		0	Prime
PRIME_40SHADE	B07GB2J773	Elixir Gardens ® 40% Windbreak Sun Shade Netting Greenhouse Garden Patio PRIME		0	Prime
PRIME_90SHADE	B07GB6RV9R	Elixir Gardens ® 90/95% Windbreak Sun Shade Netting Greenhouse Garden Patio PRIME		0	Prime
PRIME_BUMPER_BLOOD_FISHBONE	B07B52WLRP	Elixir Gardens Bumper Crop Blood Fish and Bone Meal Multi-Purpose Organic Fertiliser | 1kg – 25kg PRIME		0	Default Amazon Template Surcharges
PRIME_BUMPER_GROWMORE	B07B4FQKYY	Elixir Gardens Bumper Crop Growmore All In One 7-7-7 PRIME		0	Prime
PRIME_BUMPER_LIME	B0792X2DXB	Elixir Gardens Bumper Crop Garden Lime Granular Limestone 1kg - 25kg		0	Prime
PRIME_BUMPER_SULPH_IRON	B07B8GBXP8	Elixir Gardens Bumper Crop Sulphate of Iron | Ferrous Sulphate | Lawn Green Up Protection PRIME		0	Prime
PRIME_Box+Roban	B07G3DL1LQ	Elixir Gardens ® Rat Box + Pasta Paste Sachets + Grain Packs Difenacoum Roban Poison Kit - Ready to Use - Pet/Child Friendly PRIME		0	Prime
